experiment_id,code_family,decoder,distance,eta,schedule_family,seed,gate_family,weight,p_x,p_y,p_z,chi_temp,bar_p_x,bar_p_y,bar_p_z,eta_eff
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,47,reset,0.14,0.0010602595766243748,0.0010602595766243748,0.0007766875,0.74,0.0009909404417995813,0.0009909404417995813,0.0008400868750000001,0.3136738906180056
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,47,idle,0.12,0.0007245667815107536,0.0007245667815107536,0.0009392500000000001,0.74,0.0009909404417995813,0.0009909404417995813,0.0008400868750000001,0.3136738906180056
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,47,single_qubit_clifford,0.18,0.0009503608728591762,0.0009503608728591762,0.000830875,0.74,0.0009909404417995813,0.0009909404417995813,0.0008400868750000001,0.3136738906180056
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,71,cnot,0.38,0.0010115170893971331,0.0010115170893971331,0.00085796875,0.74,0.0009881635964498624,0.0009881635964498624,0.0008400868750000001,0.31455534778523997
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,71,measurement,0.18,0.0011038037080051551,0.0011038037080051551,0.00079475,0.74,0.0009881635964498624,0.0009881635964498624,0.0008400868750000001,0.31455534778523997
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,71,reset,0.14,0.0010698024137071613,0.0010698024137071613,0.0007766875,0.74,0.0009881635964498624,0.0009881635964498624,0.0008400868750000001,0.31455534778523997
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,71,idle,0.12,0.0007200630127911796,0.0007200630127911796,0.0009392500000000001,0.74,0.0009881635964498624,0.0009881635964498624,0.0008400868750000001,0.31455534778523997
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,71,single_qubit_clifford,0.18,0.0009384585310226653,0.0009384585310226653,0.000830875,0.74,0.0009881635964498624,0.0009881635964498624,0.0008400868750000001,0.31455534778523997
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,89,cnot,0.38,0.000999310183878639,0.000999310183878639,0.00085796875,0.74,0.0009804806314104633,0.0009804806314104633,0.0008400868750000001,0.31702017744384675
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,89,measurement,0.18,0.0010953770608467508,0.0010953770608467508,0.00079475,0.74,0.0009804806314104633,0.0009804806314104633,0.0008400868750000001,0.31702017744384675
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,89,reset,0.14,0.0010648023677099782,0.0010648023677099782,0.0007766875,0.74,0.0009804806314104633,0.0009804806314104633,0.0008400868750000001,0.31702017744384675
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,89,idle,0.12,0.0007113733512356414,0.0007113733512356414,0.0009392500000000001,0.74,0.0009804806314104633,0.0009804806314104633,0.0008400868750000001,0.31702017744384675
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,1,cnot_decomposition_variant,89,single_qubit_clifford,0.18,0.0009396542053138406,0.0009396542053138406,0.000830875,0.74,0.0009804806314104633,0.0009804806314104633,0.0008400868750000001,0.31702017744384675
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,11,cnot,0.34,0.00024919981894539145,0.00024919981894539145,0.0016822916666666664,0.98,0.00024239436863025793,0.00024239436863025793,0.0016440416666666665,3.3234287628830104
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,11,measurement,0.18,0.00027049217038028464,0.00027049217038028464,0.0015583333333333332,0.98,0.00024239436863025793,0.00024239436863025793,0.0016440416666666665,3.3234287628830104
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,11,reset,0.13,0.00026157537393266055,0.00026157537393266055,0.0015229166666666666,0.98,0.00024239436863025793,0.00024239436863025793,0.0016440416666666665,3.3234287628830104
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,11,idle,0.11,0.00017739648128316002,0.00017739648128316002,0.0018416666666666666,0.98,0.00024239436863025793,0.00024239436863025793,0.0016440416666666665,3.3234287628830104
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,11,single_qubit_clifford,0.24,0.00023108094986658384,0.00023108094986658384,0.0016291666666666668,0.98,0.00024239436863025793,0.00024239436863025793,0.0016440416666666665,3.3234287628830104
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,29,cnot,0.34,0.0002469261924673242,0.0002469261924673242,0.0016822916666666664,0.98,0.00024113218331720985,0.00024113218331720985,0.0016440416666666665,3.340824959922185
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,29,measurement,0.18,0.00027007028076480314,0.00027007028076480314,0.0015583333333333332,0.98,0.00024113218331720985,0.00024113218331720985,0.0016440416666666665,3.340824959922185
exp_eta_eff_threshold_collapse,standard_surface,pymatching_mwpm,3,5,bias_preserving_reference,29,reset,0.13,0.0002620680404551842,0.0002620680404551842,0.0015229166666666666,0.98,0.00024113218331720985,0.00024113218331720985,0.0016440416666666665,3.340824959922185
